feature	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
CALU	197.964326563212	-2.27366976270375	0.186436492972343	-12.1954115659161	3.28838367011474e-34	8.68790965644313e-31	CALU
GPC6	225.911416480362	1.63024961207963	0.180012783601929	9.05629911087137	1.34951661422339e-19	1.7827114473891e-16	GPC6
RPL3	648.959496535644	-1.17708507533066	0.13623051076012	-8.64039244045198	5.60202585741958e-18	4.93351743843418e-15	RPL3
ALDOA	134.188756771776	-1.74023676221772	0.202962672024039	-8.57417152062131	9.98025983786367e-18	6.59196162290895e-15	ALDOA
TPI1	400.370034427007	-1.35142515474855	0.166503772355109	-8.11648370264138	4.79885130752771e-16	2.53571303089764e-13	TPI1
ENO1	59.2912864776792	-2.29042869324942	0.30258415794795	-7.56955918902871	3.74492804589637e-14	1.64901664954303e-11	ENO1
PTN	101.94993914573	-1.8277939125346	0.252287707942671	-7.24487898138081	4.32825500211437e-13	1.6336071022266e-10	PTN
COL6A3	222.102813419046	-1.31709254523604	0.18452131428128	-7.13788838089616	9.47755399676006e-13	3.12996220743001e-10	COL6A3
PDZRN4	76.6681046826414	1.89516085563918	0.272400154295053	6.95726792278693	3.46934795591553e-12	1.01844636661432e-09	PDZRN4
LDHA	29.8774957510762	-2.83656872862783	0.410960913923606	-6.90228348371623	5.11731841071012e-12	1.35199552410961e-09	LDHA
SLC2A3	52.0221840637009	-2.10013425510919	0.311527083466877	-6.74141789451344	1.56848362394399e-11	3.76721248587274e-09	SLC2A3
PGK1	40.8747035773428	-2.22767663007233	0.33621699084765	-6.62571104588156	3.45580597762455e-11	7.60853282740339e-09	PGK1
CYP51A1;LRRD1	461.652213827098	-1.15791222040186	0.177353434861708	-6.52884011693798	6.62809564059881e-11	1.347032975574e-08	CYP51A1;LRRD1
PSMD4	84.1939184971542	-2.03538713868054	0.319286864243214	-6.37479134478297	1.83212215117299e-10	3.45747623099931e-08	PSMD4
TF	120.620470167573	-1.47310784344889	0.260158264833614	-5.66235266210367	1.49311564393277e-08	2.62987435418025e-06	TF
COL1A1	318.945460374529	0.88189619128379	0.156375034656099	5.63962267521323	1.70423200275691e-08	2.81411309455235e-06	COL1A1
ACTB	2684.7261892719	-0.786059666417676	0.141007787653112	-5.57458335812934	2.48122976096543e-08	3.27770451423533e-06	ACTB
