feature	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
AHNAK	385.62656190931	4.65216289468204	0.319660359480375	14.5534557436035	5.55256899400563e-48	7.61701414597692e-44	AHNAK
IGF2	537.76214240808	7.73334486597925	0.57734361809239	13.3947005277916	6.49374386141619e-41	4.45405891454536e-37	IGF2
GPC3	417.531291256745	5.43095939568416	0.452210811874233	12.0097955490604	3.15624386274207e-33	1.44324511030319e-29	GPC3
CAPN2	115.922725601537	5.43200384701896	0.463787508978667	11.7122685321584	1.10288671795576e-31	3.78234999922927e-28	CAPN2
IGF2;INS-IGF2	329.204241567246	8.42225354834268	0.821939490162064	10.2468048428748	1.2232030924012e-24	3.35598000431192e-21	IGF2;INS-IGF2
MALAT1	859.322664740881	1.90883543830299	0.189224555436154	10.087672997319	6.26367444794694e-24	1.43208476794894e-20	MALAT1
COL6A3	273.317144305204	8.84623817829041	0.879498214255892	10.0582787263245	8.44621174331331e-24	1.65521618135389e-20	COL6A3
APOB	439.930049400434	9.33142515439336	0.995338465156636	9.37512763854141	6.90921217846993e-21	1.18475715830313e-17	APOB
MDN1	141.065836466261	-3.49961655584837	0.37927896063868	-9.227025274366	2.78251971166117e-20	4.24117837828533e-17	MDN1
NCL	186.069973616804	-1.8503171219269	0.204458695233052	-9.04983336520766	1.43186679242533e-19	1.96423486584907e-16	NCL
UACA	131.999740196438	4.55736715856871	0.508001399391331	8.97117048108369	2.93379966670529e-19	3.65871489344211e-16	UACA
AFP	573.128663058251	6.98875038493814	0.788525624761843	8.86306058480844	7.78472483145054e-19	8.89923793648654e-16	AFP
IGSF1	24.8613015248842	4.69021725782224	0.53086959564761	8.83497057709741	1.00124608784325e-18	1.05654567946413e-15	IGSF1
COL3A1	462.568408312269	7.31428848469918	0.85875036911977	8.51736284223833	1.63227487019816e-17	1.5126429814569e-14	COL3A1
L1TD1	156.056506537006	-5.05480512310864	0.593577466111821	-8.51583055573135	1.6540053011994e-17	1.5126429814569e-14	L1TD1
KALRN	31.84446831896	4.10595815698914	0.483465343322209	8.4927662627778	2.01775846373927e-17	1.72997566284846e-14	KALRN
PTPRM	109.498629769538	4.20105970940565	0.496721251793561	8.45757996912044	2.72983334721886e-17	2.20281493277343e-14	PTPRM
COL4A2	277.938120888089	3.21801736981236	0.402797339782041	7.98917235042733	1.35847665444808e-15	1.03531015253993e-12	COL4A2
TTC3	95.8345685995331	3.6916369502659	0.467445128190056	7.8974765756141	2.84606471977703e-15	2.05485872767902e-12	TTC3
CD164	76.794432014188	2.39347313342176	0.303323577353674	7.89082455872193	3.00196422529547e-15	2.05904726213016e-12	CD164
TGFBI	62.7825171774302	4.85329010882712	0.616603768219552	7.87100299896161	3.5180920396413e-15	2.29815174284759e-12	TGFBI
FN1	703.462059393174	3.37109531705468	0.428637842600408	7.86467031609558	3.70070774076091e-15	2.30755949035264e-12	FN1
PCDH7	79.4411163162364	5.92234312053153	0.756143828403387	7.83229710812647	4.79035857171829e-15	2.8571364733405e-12	PCDH7
COL1A2	129.052053192046	3.51869943498563	0.450707367513379	7.80705994312635	5.85374332856145e-15	3.34590212421692e-12	COL1A2
