feature	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
chr11:2131365-2133233:-	1177.01140502868	8.397556157181	0.46407530579406	18.0952445698706	3.47398448102047e-73	3.78838007655282e-69	IGF2;INS-IGF2
chr2:215435675-215436125:-	300.2932412822	5.45056074889307	0.3366477058587	16.1906962502243	5.86610440209096e-59	3.1984934252401e-55	FN1
chr2:188974187-188974545:+	2184.56693157248	8.113219933954	0.503497388133901	16.1137279460849	2.04325350938696e-58	7.42722650662161e-55	COL3A1;AC066694.1
chrX:133985387-133985684:-	377.02408422353	5.60518723437659	0.35879664958245	15.6221838774126	5.14140267702205e-55	1.40167490482314e-51	GPC3
chr7:92134210-92134836:-	271.268235728942	2.32974483832232	0.154826505490988	15.0474547683822	3.58774296718982e-51	7.82486741144099e-48	CYP51A1;LRRD1
chr17:50201631-50201676:-	275.888794120759	5.69938195793268	0.408598660839608	13.9486065525064	3.20812118472802e-44	5.83076025324318e-41	COL1A1
chr5:69167002-69167251:+	101.446679222347	-2.71321129468125	0.195438855624551	-13.8826605692651	8.06922036826027e-44	1.25706925879826e-40	CCNB1
chr13:30465795-30465981:-	234.912532592333	-2.04028772643321	0.150076153939439	-13.5950160826785	4.28666444611962e-42	5.84325947311681e-39	HMGB1
chr12:91111437-91111803:-	372.669579896698	6.71379541423635	0.509629056639928	13.173886627465	1.2404385691062e-39	1.50299806623368e-36	LUM
chr1:223712367-223712690:+	86.5090334220484	5.65118242442921	0.434521620909137	13.0055264283637	1.13812454246997e-38	1.2411248135635e-35	CAPN2
chr2:189580634-189580816:-	202.800409521302	8.13560741478988	0.644636172369465	12.620463702628	1.6285948342829e-36	1.61452969707773e-33	SLC40A1
chr8:11868030-11868119:-	166.657957108053	5.33462021764451	0.44496855989849	11.9887576301154	4.06963044244422e-33	3.69827666457118e-30	CTSB
chr2:21005130-21012657:-	225.398168025872	9.00145259713285	0.751940242095355	11.9709680280569	5.04367074112882e-33	4.23086380246229e-30	APOB
chr1:152036972-152037060:-	416.131739587115	2.45198140318212	0.208373155680884	11.7672614553923	5.75629147741804e-32	4.48373989723169e-29	S100A11
chr4:73440600-73440837:+	546.175361161668	10.2867260779523	0.880242958606176	11.6862350074812	1.49884923070673e-31	1.0896633907238e-28	AFP
chr21:44873645-44873792:-	119.268074074627	2.53466674271585	0.220673047210353	11.4860730603847	1.54998886906779e-30	1.05641428857402e-27	PTTG1IP
chr17:19387125-19387238:-	121.47021165175	7.78763201586937	0.683282172027132	11.3973879821353	4.30852423648478e-30	2.76379157640391e-27	MFAP4
