feature	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
AHNAK	385.62656190931	4.58311237487204	0.320749534630102	14.2887576755409	2.57155964041944e-46	3.24376533042508e-42	AHNAK
IGF2	537.76214240808	7.82364971320602	0.57765981210226	13.5436974310774	8.63317165862398e-42	5.44494136509414e-38	IGF2
GPC3	417.531291256745	5.51412187342411	0.452518463120867	12.1854074978401	3.71790302173592e-34	1.56325429053923e-30	GPC3
CAPN2	115.922725601537	5.57854083387734	0.465701233478514	11.9787976342878	4.58931374625695e-33	1.44724008988213e-29	CAPN2
IGF2;INS-IGF2	329.204241567246	8.6520640518337	0.822224220609339	10.5227550283325	6.78597895786606e-26	1.71196677149045e-22	IGF2;INS-IGF2
COL3A1	462.568408312269	8.9297991387225	0.857519942482638	10.4135177461524	2.15122455061862e-25	4.52259108025055e-22	COL3A1
COL6A3	273.317144305204	9.13194452851433	0.879719167336221	10.3805224071288	3.04106508213899e-25	5.47999927801446e-22	COL6A3
APOB	439.930049400434	10.0032901848463	0.995286014929514	10.0506688879324	9.12459509685023e-24	1.43872053189586e-20	APOB
MALAT1	859.322664740881	1.87402503530596	0.190051036075616	9.8606409836163	6.16545276040061e-23	8.6412245688548e-20	MALAT1
COL1A2	129.052053192046	4.37303523393157	0.448943328629677	9.74072885163371	2.02099566167833e-22	2.54928392764105e-19	COL1A2
AFP	573.128663058251	7.31225179814832	0.788582139317802	9.27265713179113	1.81565319502157e-20	2.08205903654564e-17	AFP
CENPF	77.6846989438869	-2.82965622747074	0.314002633560508	-9.01156845528646	2.03130236643208e-19	2.13523733751452e-16	CENPF
FN1	703.462059393174	3.71763641921348	0.428750382877497	8.67086437162595	4.28852289080798e-18	4.1611867495886e-15	FN1
TGFBI	62.7825171774302	5.22551040228022	0.618121808354961	8.45385218843376	2.81846082228655e-17	2.53943320088018e-14	TGFBI
SEMA6D	48.5481716651711	5.24550918263516	0.648536011410753	8.08823117042439	6.05374269784166e-16	5.09079402603831e-13	SEMA6D
TSC22D3	40.8581590123147	3.73289136778462	0.464575495945564	8.03505867262101	9.35341340998988e-16	7.37399729710077e-13	TSC22D3
IGFBP3	100.344146428021	7.70181041726651	0.960434435952721	8.01909024599534	1.06531218555171e-15	7.90461641679365e-13	IGFBP3
COL4A2	277.938120888089	3.20528722887953	0.404074530559022	7.93241589477352	2.1492326953971e-15	1.50613451220772e-12	COL4A2
PAGR1	381.161984090788	6.58017394034212	0.852954357888586	7.71456746716292	1.21393207072577e-14	8.05923112638679e-12	PAGR1
COL5A2	95.1984189427165	3.99769005819066	0.522967336629432	7.64424425425134	2.10176102106047e-14	1.32558067598284e-11	COL5A2
TFP1;TF	35.783353558311	6.24817882527836	0.832417687793429	7.50606206103215	6.0932539017991e-14	3.66001451034733e-11	TFP1;TF
UACA	131.999740196438	3.82836161056018	0.510928529112607	7.49294939002403	6.73428735085444e-14	3.86119548380354e-11	UACA
ABCA1	65.2015234819863	3.74797526878491	0.503192598730663	7.44839108969295	9.44853817709108e-14	5.18190698112291e-11	ABCA1
SERPINA7	92.5658802635409	11.3583384316178	1.54096666843525	7.37091766115316	1.69457487771254e-13	8.90640312811083e-11	SERPINA7
LUM	104.029332097233	10.1277356974406	1.37793430830543	7.34994087627851	1.98294546867986e-13	1.00051496567711e-10	LUM
