feature	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
P3H2	156.788754714319	3.92215276609843	0.221692302316534	17.6918761955855	4.84355132514604e-70	5.50130559510087e-66	P3H2
FAM184A	42.4106271300028	6.36878052905682	0.440770933244892	14.4491844826762	2.53671572678447e-47	1.4406008612409e-43	FAM184A
AHNAK	409.849454196367	3.20231074148729	0.277194605419115	11.5525723765274	7.16434612036072e-31	2.71242144116857e-27	AHNAK
CER1	18.3134228982467	5.9916319619221	0.534251508960999	11.21500241258	3.44177022962539e-29	9.15598785215507e-26	CER1
ERBB4	30.2722790786054	6.18780955020584	0.552432659582624	11.2010205096869	4.0306338493375e-29	9.15598785215507e-26	ERBB4
SERPINE2	38.0531904005183	3.28902984653305	0.304504064641975	10.8012674655104	3.39484536633851e-27	6.4264422784788e-24	SERPINE2
CYP26A1	40.5508494816507	7.54800026430246	0.760011933028275	9.93142335835094	3.0388629571442e-23	4.93077220960626e-20	CYP26A1
COL5A2	90.4657392578089	3.61461645916651	0.383086674845503	9.43550558270987	3.89113123567142e-21	5.5244335718445e-18	COL5A2
LRIG3	14.6860459205243	4.89221106570668	0.520097671604443	9.4063314119726	5.13755869210034e-21	6.48359906943063e-18	LRIG3
PTGR1	50.2160578664483	3.36181800537595	0.365221133742667	9.20488354801689	3.42041903183223e-20	3.88491193635504e-17	PTGR1
RHOBTB3	37.3022028112535	6.20147685858029	0.677177715485118	9.15782772641546	5.29524636218377e-20	5.41854655181199e-17	RHOBTB3
S100A11	299.935516500108	2.15797641573454	0.235859767205514	9.14940450125269	5.72482467175065e-20	5.41854655181199e-17	S100A11
MCC	38.8283532832583	2.45596720828803	0.271868123354885	9.03367109752	1.6600712202489e-19	1.45039145535284e-16	MCC
SLC2A3	113.304476381262	2.33029533409582	0.258299324178037	9.02168575744947	1.85216861849676e-19	1.50263794063473e-16	SLC2A3
FN1	828.950498287369	2.04200406905499	0.229902298523806	8.88205155914764	6.56383982673988e-19	4.97013951680744e-16	FN1
HAS2	21.7398260926381	3.6970872859615	0.416997234286221	8.8659755556649	7.58371126634051e-19	5.38348703519347e-16	HAS2
RP11-758I14.3;PLSCR2	17.7799258775745	10.0736035534716	1.21152706266561	8.31479862390164	9.19081961889292e-17	6.14054877831681e-14	RP11-758I14.3;PLSCR2
APLP2	474.775297894499	1.65033566608911	0.202579024371295	8.14662658787569	3.74216984106438e-16	2.36130916971162e-13	APLP2
RP11-114G22.1	9.67693106418523	4.92593360227603	0.605484536610033	8.13552337745102	4.10162476295268e-16	2.45190810829561e-13	RP11-114G22.1
COL4A6	44.9291197733336	3.12559432965838	0.385490976480517	8.10808688233032	5.14229641266716e-16	2.92031013275368e-13	COL4A6
MAML3	35.1925963278364	2.70577807879438	0.343337696252207	7.88080688001934	3.25273706157586e-15	1.75926607358946e-12	MAML3
CDH2	37.0744553073543	2.51850167581841	0.321259687798472	7.83945752135039	4.52496998408919e-15	2.33611859451295e-12	CDH2
COL6A1	62.3417857677649	3.87710075804693	0.497302402463153	7.79626388057556	6.37669704066728e-15	3.14897934729995e-12	COL6A1
FST	29.738359194581	3.06529965941854	0.393793882273476	7.78402051784491	7.02553566472185e-15	3.32483475332961e-12	FST
COL4A2	330.997727080046	2.50020056200545	0.327703704314596	7.62945468448307	2.3574877946391e-14	1.07105385486044e-11	COL4A2
PLXNA2	18.4761874084471	5.35172579956151	0.703011351254723	7.61257380838849	2.68690659883048e-14	1.17376481344295e-11	PLXNA2
ROR2	21.4352214529069	2.7561357151556	0.363837101350024	7.57519149347032	3.58598293354502e-14	1.50850348737794e-11	ROR2
OTX2	13.4951988410074	2.77495337410942	0.367946057611725	7.54173965640825	4.63742863384176e-14	1.81627291114396e-11	OTX2
PPFIBP2	22.8852580010513	3.79287125878036	0.502784164130827	7.54373651631842	4.56693402633663e-14	1.81627291114396e-11	PPFIBP2
