feature	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
FN1	828.950498287369	6.15614744622999	0.219279783510516	28.0743958593645	2.01265663820061e-173	2.73036999538295e-169	FN1
AHNAK	409.849454196367	5.17825430766724	0.272561509272723	18.9984797247579	1.7555630036334e-80	1.19079838536454e-76	AHNAK
COL3A1	2418.19830483927	8.53994873431913	0.562024280917725	15.1949818260064	3.81769453846179e-52	1.72636147029242e-48	COL3A1
IGF2	896.579640804218	7.61384010086155	0.502118927640206	15.1634198229573	6.17676284961293e-52	2.09484912044622e-48	IGF2
COL4A2	330.997727080046	4.85284415551119	0.323231330560995	15.0135327138266	5.98721202243921e-51	1.62445036592821e-47	COL4A2
MALAT1	4706.0583583482	3.245179035061	0.223622396903776	14.5118694727943	1.01904911104825e-47	2.3040700400801e-44	MALAT1
LAMB1	73.650965667988	3.47195671031313	0.244710479618319	14.1880180845889	1.08687212146163e-45	2.10635817139263e-42	LAMB1
COL1A1	257.479940688682	6.53375566925801	0.461713043026042	14.1511178164605	1.83812069686627e-45	3.11699317171098e-42	COL1A1
DSP	168.971401395973	3.16536545704797	0.225451448421815	14.0401202973229	8.85621738715367e-45	1.3349271674903e-41	DSP
CAPN2	109.495155157549	5.67430880116367	0.447368514513241	12.6837464351679	7.27687673842592e-37	8.974373621226e-34	CAPN2
COL4A1	81.6110462214355	3.69574591646213	0.291258564219541	12.6888832483443	6.81505744193282e-37	8.974373621226e-34	COL4A1
APLP2	474.775297894499	2.53996985622784	0.202027805221516	12.5723776162536	2.99576889946277e-36	3.38671674084266e-33	APLP2
RPS27A	82.9318823946403	-3.08929191550883	0.247914578140802	-12.4611143833352	1.21658608667903e-35	1.26955437322213e-32	RPS27A
TTC3	73.6040839923536	3.71503193321823	0.309427992354506	12.0061275159682	3.29936372563561e-33	3.1970834501409e-30	TTC3
P3H2	156.788754714319	2.66436095581077	0.227944296401365	11.6886493668583	1.45684959233488e-31	1.31757477130766e-28	P3H2
COL1A2	117.387721641009	4.47292221351077	0.391629277055792	11.4213172394503	3.27236125446184e-30	2.77455329862683e-27	COL1A2
UACA	86.0023328546347	3.04744857438153	0.268334520339174	11.3569009702127	6.85328213190395e-30	5.46891914125935e-27	UACA
CAMK2D	54.180344047303	4.44129531196515	0.39437687653842	11.2615510091461	2.03151352128091e-29	1.53108402387205e-26	CAMK2D
TERF1	69.9576021815929	-4.31686599256168	0.385695337777606	-11.1924246153341	4.44120359618001e-29	3.17101936767253e-26	TERF1
SSB	222.531749670525	-2.44423720099523	0.22138580570077	-11.0406229218639	2.43340277040537e-28	1.65057709916596e-25	SSB
NCL	395.004467454576	-1.9399410437638	0.176877161881121	-10.9677305036568	5.46263127313706e-28	3.52885980244654e-25	NCL
GPC3	395.599489884831	4.21562035001706	0.384761126891711	10.9564611791033	6.18716877756298e-28	3.81523325620088e-25	GPC3
CTSB	143.372620009043	4.51740023879246	0.417695815108161	10.8150478778982	2.92140098628723e-27	1.72311851217272e-24	CTSB
RP11-968A15.8;HNRNPA1	110.365957145932	-2.35694066872367	0.218639164593594	-10.7800479072665	4.27662978214882e-27	2.41736498435962e-24	RP11-968A15.8;HNRNPA1
PAK1IP1	51.0862610017122	-4.0402094182479	0.378350385667791	-10.6784863219233	1.28347304794958e-26	6.96463814739357e-24	PAK1IP1
COL5A2	90.4657392578089	4.07603695628544	0.383992109203132	10.6148976986639	2.5407259056704e-26	1.29284603791451e-23	COL5A2
DDX21	64.5387677055084	-3.05406796804887	0.287747321060317	-10.6137146882722	2.57311241513282e-26	1.29284603791451e-23	DDX21
CTSC	65.8015271065652	-2.92319854681471	0.276255823951187	-10.5814911157537	3.63132506721877e-26	1.7593769950675e-23	CTSC
MDN1	106.44526018008	-2.96972788562817	0.281824263259096	-10.5375167179908	5.80104649124312e-26	2.71368954138635e-23	MDN1
KIAA1217	78.881595514203	2.9704319088698	0.282167293210217	10.5272013459647	6.47304104017816e-26	2.92710915836856e-23	KIAA1217
MSH2	91.3538176331345	-2.45754718325212	0.233770143461834	-10.5126649060441	7.55285987081952e-26	3.30522893572702e-23	MSH2
PPM1G	71.8192121865104	-2.25876871055401	0.216027951880846	-10.4559094824908	1.37671530334878e-25	5.83641243913424e-23	PPM1G
IGF2;INS-IGF2	392.29824925235	8.19777312769535	0.786153982710199	10.42769394799	1.85331550543124e-25	7.61881155960007e-23	IGF2;INS-IGF2
TGFBI	68.5374387385247	5.51539772790043	0.531201012154897	10.3828825655403	2.96679440355648e-25	1.18375096701904e-22	TGFBI
PARP1	58.5169903502369	-3.27846386609285	0.320362237034819	-10.2336152239333	1.40186280031645e-24	5.43362021402655e-22	PARP1
RBMS3	49.0097844880983	3.85463794775595	0.377887980468152	10.2004777791042	1.97299507819424e-24	7.43490311966198e-22	RBMS3
LAMA1	56.0018095572461	2.93005289670127	0.288605998660841	10.1524324175415	3.23205567920152e-24	1.18502884713643e-21	LAMA1
IPO5	77.6544721102041	-2.06927979823848	0.203983152410974	-10.1443662076043	3.51049684318641e-24	1.25324737301755e-21	IPO5
CCT5	87.8765049181074	-2.3739599025541	0.234581290420277	-10.1199882492798	4.50469698581221e-24	1.56694152075714e-21	CCT5
TIMM13	116.586963456539	-1.76366325215396	0.174970659228959	-10.0797657157256	6.78877994341852e-24	2.30241471781039e-21	TIMM13
ARHGAP10	83.4166175616184	2.64515175749457	0.263873644438553	10.0243120646728	1.19186692473636e-23	3.94362602462768e-21	ARHGAP10
MCM3	76.3008301873292	-2.77513682819729	0.278981983922932	-9.94736932175488	2.58937567882771e-23	8.36368344261351e-21	MCM3
GPATCH4	46.3910101743406	-3.06740761642216	0.308669427090144	-9.93751679697891	2.85864236416056e-23	8.81371416186413e-21	GPATCH4
MCM4	66.9441223293376	-2.89837333182184	0.291631572700197	-9.93847581380163	2.83125894781299e-23	8.81371416186413e-21	MCM4
CENPF	73.1029236898174	-2.36562038594672	0.238245222233801	-9.92935079145144	3.10269002844086e-23	9.15023759257146e-21	CENPF
HELLS	55.1506203911762	-2.6466874637633	0.266546952725492	-9.92953562852784	3.09694425698688e-23	9.15023759257146e-21	HELLS
ASPH	71.5582421825112	2.33081454802423	0.234813283936455	9.92624654342383	3.20077981734342e-23	9.23867638342146e-21	ASPH
MAGED1	74.3822285284172	2.90594219615709	0.292978047870213	9.91863457785209	3.45449419622098e-23	9.76326422206955e-21	MAGED1
VIM	38.5328461165106	4.85729954581021	0.490849773535937	9.89569478828451	4.34582169758484e-23	1.20317177855992e-20	VIM
PCDH7	57.7952091509192	5.83645374775611	0.590531449571758	9.88339190400205	4.91408004219793e-23	1.33328819704914e-20	PCDH7
NPM1	345.310318086631	-2.25173700172088	0.228278397458978	-9.86399513394834	5.96284930452934e-23	1.58611791500481e-20	NPM1
SEMA3C	45.6340219433077	5.27404097576094	0.535497110426378	9.84886915927819	6.93194980625104e-23	1.80843905906926e-20	SEMA3C
CCNB1	134.668222528406	-1.82305945435782	0.185156663100834	-9.84603753290267	7.12997225168653e-23	1.82500384087508e-20	CCNB1
COL6A3	234.450326815022	8.73229191043603	0.891334882315494	9.79686993484585	1.16128470760525e-22	2.91740524877276e-20	COL6A3
LIFR	46.2712905593999	3.41195292568322	0.3565892987457	9.56829870577928	1.086792550558e-21	2.6806232256127e-19	LIFR
CKB	103.962249378157	2.45019333061574	0.257459845584793	9.5167979497944	1.7859735308009e-21	4.32652087836518e-19	CKB
C1QBP	33.5908542872678	-3.10950641063174	0.328619368365818	-9.46233457295873	3.01143248382239e-21	7.1672093114973e-19	C1QBP
EBNA1BP2	88.1337481763348	-2.81036915831465	0.299437654475957	-9.38549015564875	6.26244754191763e-21	1.46476488540784e-18	EBNA1BP2
HMGB1	287.785251976455	-1.62869383483913	0.174254876161658	-9.34661841731289	9.04947319253119e-21	2.0807653106759e-18	HMGB1
GART	50.7472774036123	-2.51820961099828	0.271491683220309	-9.27545765354006	1.76858141061908e-20	3.99876256940973e-18	GART
IL6ST	86.574991898107	4.03425632803969	0.437440683694709	9.22240769643457	2.90502551587862e-20	6.46058625383759e-18	IL6ST
ARHGAP29	55.4846445983207	4.05219272712824	0.439633461121932	9.21720725439587	3.04938748996491e-20	6.67225656271999e-18	ARHGAP29
AUTS2	78.829924219907	2.1966381672842	0.238730223933819	9.20134087376032	3.53510514821793e-20	7.61225975249594e-18	AUTS2
MSH6	99.3038819578185	-1.92318771199032	0.209941828505098	-9.16057426804596	5.16218669697319e-20	1.09422226142404e-17	MSH6
DLGAP5	57.9304131087679	-2.07151083204985	0.226199117389932	-9.15790855398823	5.29128257880176e-20	1.10433137636961e-17	DLGAP5
UBL3	76.5094923355988	2.91664520144287	0.319771168301176	9.12103870069933	7.44077187048009e-20	1.52941683628686e-17	UBL3
GSN	59.4475342403887	5.04188335350386	0.554003824302143	9.10080965570035	8.96608979319629e-20	1.78873491374266e-17	GSN
HNRNPA2B1	241.550368461322	-1.41700726240414	0.155691692808126	-9.10136717538587	8.92017676445655e-20	1.78873491374266e-17	HNRNPA2B1
SAT1	30.44526662261	3.390171238137	0.373167226565392	9.08485793176408	1.03834197278958e-19	2.04147060911063e-17	SAT1
CLEC2D	109.215997685659	-1.88860623734589	0.208059304780277	-9.07724958198995	1.11353056562582e-19	2.15802223618284e-17	CLEC2D
DEK	108.237775055182	-1.86775518128738	0.205861621375177	-9.07286734074364	1.15925385431124e-19	2.21499123768821e-17	DEK
TDGF1	36.689037643405	-4.34296798628978	0.479350880190044	-9.06010224612076	1.30328331568102e-19	2.455602980629e-17	TDGF1
PDE4D	49.1309840764248	3.64819949532632	0.403040772341524	9.05168842877004	1.40774490620907e-19	2.54632898635096e-17	PDE4D
RP3-468K18.5;LTV1	71.2284981885717	-2.54543013290432	0.281133142979299	-9.05418018640284	1.37597482809847e-19	2.54632898635096e-17	RP3-468K18.5;LTV1
ZNF483	21.1738931148205	-3.7198428133436	0.410929661271436	-9.05226164943711	1.40037270789817e-19	2.54632898635096e-17	ZNF483
XRCC5	101.504105427707	-2.41044918974891	0.267226715977528	-9.02024028896727	1.87677187855449e-19	3.35003780321976e-17	XRCC5
SLC2A3	113.304476381262	2.34664948618552	0.261086203802511	8.98802560996504	2.51711392066313e-19	4.43469707113195e-17	SLC2A3
PARM1	34.4317996708359	3.12138584288144	0.349018733512813	8.94331892006263	3.77653890976209e-19	6.56827267305545e-17	PARM1
KCNQ1OT1	37.8117662654264	2.8398261626601	0.317678224932465	8.93931638929242	3.91585205801856e-19	6.72436063532655e-17	KCNQ1OT1
PTMA	60.8550393883027	-2.27778936850263	0.255499957913275	-8.91502835110364	4.87691469987166e-19	8.27002810230737e-17	PTMA
HSPD1	67.5173074868588	-2.19984455285495	0.247034841060147	-8.90499713892317	5.33874243002224e-19	8.9414049142817e-17	HSPD1
COL4A6	44.9291197733336	3.44936541017346	0.388005988801433	8.88997981919994	6.11200089337841e-19	1.01116346487282e-16	COL4A6
CCT3	74.9261502698359	-2.22552970087317	0.250611177895174	-8.8804087653427	6.66151114104754e-19	1.08879590529459e-16	CCT3
PTPRM	67.0384900619216	3.06355176896635	0.349438726785693	8.76706424942188	1.83385148775228e-18	2.96167015271992e-16	PTPRM
SLIT3	61.8136084500928	5.66109714789747	0.645991616710347	8.76342200340939	1.89410972197606e-18	3.02299911627379e-16	SLIT3
FLNB	88.5900331702091	1.73017408453908	0.197613176909197	8.75535787440981	2.03456865555161e-18	3.20941376525734e-16	FLNB
CDK6	35.0079099614601	2.88987397429037	0.331279015785255	8.72338372365751	2.70009337240585e-18	4.21028352759285e-16	CDK6
DNAJC15	32.9844933359904	6.02949145721585	0.694942710967735	8.67624246151102	4.09059582360765e-18	6.3060253344388e-16	DNAJC15
HOOK3	33.8780049424464	3.04273479965687	0.352185421334175	8.63958192286937	5.64190968201428e-18	8.5997917692366e-16	HOOK3
S100A14	158.727156416756	11.5422700413821	1.33708557830053	8.63240934514648	6.00729514195461e-18	9.05499621063958e-16	S100A14
RAN	130.815403429831	-1.85778502921351	0.215993447304518	-8.60111754498886	7.89435792425736e-18	1.17686658901621e-15	RAN
ADCY2	19.5947335560857	-4.83234633088845	0.566466745353291	-8.53067963923397	1.45490419148765e-17	2.14535111540451e-15	ADCY2
FUT8	28.8020347199258	3.27217914055527	0.383688361402414	8.52822099840394	1.48615423032189e-17	2.16786755790826e-15	FUT8
RP11-849F2.7;RPL26	44.0684371554432	-2.54083489178977	0.298796512711202	-8.50356273818221	1.8385910052857e-17	2.6534388912453e-15	RP11-849F2.7;RPL26
CDCA7	22.8297026458379	-3.73721567188388	0.439898004280385	-8.49564134303695	1.96842951019917e-17	2.81091734056442e-15	CDCA7
SLTM	46.718923536893	-2.53150566621723	0.29934736012886	-8.45674959394158	2.74933426491534e-17	3.88515298310849e-15	SLTM
NIFK	58.4659301573726	-2.19648303841128	0.259917746241968	-8.45068515008778	2.89598258558098e-17	4.05019585113315e-15	NIFK
SIPA1L2	45.5413520081345	2.68694698556481	0.31933401952477	8.41422091377393	3.95514727429447e-17	5.47505386970192e-15	SIPA1L2
L1TD1	146.675347296623	-5.11867773287422	0.609248387605651	-8.40162704901141	4.40334419323676e-17	6.02641914373698e-15	L1TD1
ZNF91	44.2997491655929	2.12570138354512	0.253041825492273	8.40059298264126	4.44229628758439e-17	6.02641914373698e-15	ZNF91
RHOBTB3	37.3022028112535	5.72534066556599	0.681958391937839	8.39543985857698	4.64153335300102e-17	6.17323935949135e-15	RHOBTB3
ZNF83	27.4356466282487	3.16744675316222	0.377231431172661	8.39656108006667	4.59744632300842e-17	6.17323935949135e-15	ZNF83
